Date,Time,Category,Name,Notes,Expense,Income,Flag,Year,YearMonth,YearWeek,Weekday,Hour,CalendarMonth,CalendarWeek,CalendarWeekday,Transaction
2020-02-26,00:00:00.0,Utilities,,,,,Expense,2020,February 2020,Week 9 2020,Wednesday,0,February,Week 9,Wednesday9,0.0
2020-02-26,00:00:00.0,Clothing,,,,,Expense,2020,February 2020,Week 9 2020,Wednesday,0,February,Week 9,Wednesday9,0.0
2020-02-26,00:00:00.0,Holiday,,,,,Expense,2020,February 2020,Week 9 2020,Wednesday,0,February,Week 9,Wednesday9,0.0
2020-02-26,00:00:00.0,Technology,,,,,Expense,2020,February 2020,Week 9 2020,Wednesday,0,February,Week 9,Wednesday9,0.0
2020-02-26,00:00:00.0,Salary,,,,,Income,2020,February 2020,Week 9 2020,Wednesday,0,February,Week 9,Wednesday9,0.0
2020-02-26,00:00:00.0,Dividends,,,,,Income,2020,February 2020,Week 9 2020,Wednesday,0,February,Week 9,Wednesday9,0.0
2020-02-26,00:00:00.0,Gifts,,,,,Income,2020,February 2020,Week 9 2020,Wednesday,0,February,Week 9,Wednesday9,0.0
2020-02-26,00:00:00.0,Other,,,,,Income,2020,February 2020,Week 9 2020,Wednesday,0,February,Week 9,Wednesday9,0.0
2020-02-26,10:23:00.0,Public Transport,,,60.08,,Expense,2020,February 2020,Week 9 2020,Wednesday,10,February,Week 9,Wednesday9,60.08
2020-02-27,00:00:00.0,Coffee,,,,,Expense,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Public Transport,,,,,Expense,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Rent,,,,,Expense,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Utilities,,,,,Expense,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Clothing,,,,,Expense,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Holiday,,,,,Expense,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Technology,,,,,Expense,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Salary,,,,,Income,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Dividends,,,,,Income,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Gifts,,,,,Income,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,00:00:00.0,Other,,,,,Income,2020,February 2020,Week 9 2020,Thursday,0,February,Week 9,Thursday9,0.0
2020-02-27,10:15:00.0,Food,,,363.32,,Expense,2020,February 2020,Week 9 2020,Thursday,10,February,Week 9,Thursday9,363.32
2020-02-28,00:00:00.0,Coffee,,,,,Expense,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Food,,,,,Expense,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Public Transport,,,,,Expense,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Rent,,,,,Expense,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Utilities,,,,,Expense,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Clothing,,,,,Expense,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Holiday,,,,,Expense,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Technology,,,,,Expense,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Salary,,,,,Income,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Dividends,,,,,Income,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Gifts,,,,,Income,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-28,00:00:00.0,Other,,,,,Income,2020,February 2020,Week 9 2020,Friday,0,February,Week 9,Friday9,0.0
2020-02-29,00:00:00.0,Coffee,,,,,Expense,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Food,,,,,Expense,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Public Transport,,,,,Expense,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Rent,,,,,Expense,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Utilities,,,,,Expense,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Clothing,,,,,Expense,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Holiday,,,,,Expense,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Technology,,,,,Expense,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Salary,,,,,Income,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Dividends,,,,,Income,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Gifts,,,,,Income,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-02-29,00:00:00.0,Other,,,,,Income,2020,February 2020,Week 9 2020,Saturday,0,February,Week 9,Saturday9,0.0
2020-03-01,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-01,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 9 2020,Sunday,0,March,Week 9,Sunday9,0.0
2020-03-02,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 10 2020,Monday,0,March,Week 10,Monday10,0.0
2020-03-02,02:01:00.0,Coffee,,,8.18,,Expense,2020,March 2020,Week 10 2020,Monday,2,March,Week 10,Monday10,8.18
2020-03-02,02:01:00.0,Coffee,,,3.32,,Expense,2020,March 2020,Week 10 2020,Monday,2,March,Week 10,Monday10,3.32
2020-03-03,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-03,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 10 2020,Tuesday,0,March,Week 10,Tuesday10,0.0
2020-03-04,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 10 2020,Wednesday,0,March,Week 10,Wednesday10,0.0
2020-03-04,07:42:00.0,Coffee,,,4.68,,Expense,2020,March 2020,Week 10 2020,Wednesday,7,March,Week 10,Wednesday10,4.68
2020-03-05,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-05,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 10 2020,Thursday,0,March,Week 10,Thursday10,0.0
2020-03-06,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 10 2020,Friday,0,March,Week 10,Friday10,0.0
2020-03-06,10:42:00.0,Clothing,,,76.06,,Expense,2020,March 2020,Week 10 2020,Friday,10,March,Week 10,Friday10,76.06
2020-03-07,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 10 2020,Saturday,0,March,Week 10,Saturday10,0.0
2020-03-07,02:13:00.0,Coffee,,,3.24,,Expense,2020,March 2020,Week 10 2020,Saturday,2,March,Week 10,Saturday10,3.24
2020-03-07,02:57:00.0,Coffee,,,3.53,,Expense,2020,March 2020,Week 10 2020,Saturday,2,March,Week 10,Saturday10,3.53
2020-03-08,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 10 2020,Sunday,0,March,Week 10,Sunday10,0.0
2020-03-08,10:19:00.0,Public Transport,,,43.02,,Expense,2020,March 2020,Week 10 2020,Sunday,10,March,Week 10,Sunday10,43.02
2020-03-09,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-09,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 11 2020,Monday,0,March,Week 11,Monday11,0.0
2020-03-10,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 11 2020,Tuesday,0,March,Week 11,Tuesday11,0.0
2020-03-10,10:23:00.0,Food,,,272.27,,Expense,2020,March 2020,Week 11 2020,Tuesday,10,March,Week 11,Tuesday11,272.27
2020-03-11,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-11,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 11 2020,Wednesday,0,March,Week 11,Wednesday11,0.0
2020-03-12,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Technology,,,,,Expense,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Salary,,,,,Income,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Dividends,,,,,Income,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Gifts,,,,,Income,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-12,00:00:00.0,Other,,,,,Income,2020,March 2020,Week 11 2020,Thursday,0,March,Week 11,Thursday11,0.0
2020-03-13,00:00:00.0,Coffee,,,,,Expense,2020,March 2020,Week 11 2020,Friday,0,March,Week 11,Friday11,0.0
2020-03-13,00:00:00.0,Food,,,,,Expense,2020,March 2020,Week 11 2020,Friday,0,March,Week 11,Friday11,0.0
2020-03-13,00:00:00.0,Public Transport,,,,,Expense,2020,March 2020,Week 11 2020,Friday,0,March,Week 11,Friday11,0.0
2020-03-13,00:00:00.0,Rent,,,,,Expense,2020,March 2020,Week 11 2020,Friday,0,March,Week 11,Friday11,0.0
2020-03-13,00:00:00.0,Utilities,,,,,Expense,2020,March 2020,Week 11 2020,Friday,0,March,Week 11,Friday11,0.0
2020-03-13,00:00:00.0,Clothing,,,,,Expense,2020,March 2020,Week 11 2020,Friday,0,March,Week 11,Friday11,0.0
2020-03-13,00:00:00.0,Holiday,,,,,Expense,2020,March 2020,Week 11 2020,Friday,0,March,Week 11,Friday11,0.0
